Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Título,Precio,Moneda,Tipo de vendedor,Con cámara de retroceso,Edad,Km promedio por año
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,Blanco,Nafta,5.0,Automática,1.6,SUV,0,Peugeot 3008 1.6 Gt-line Thp Pack Tiptronic,51052.63,U$S,concesionaria,,1.0,0.0
Peugeot,3008,2021.0,1.6 Gt-line Thp Tiptronic,Gris,Nafta,5.0,Automática,1.6,SUV,0,Peugeot 3008 1.6 Gt-line Thp Tiptronic,56105.26,U$S,tienda,,3.0,0.0
Peugeot,3008,2018.0,GT LINE THP TIPTRONIC,Azul,Nafta,4.0,Automática,1.6,SUV,94349,Peugeot 3008 GT LINE THP TIPTRONIC,31473.68,U$S,concesionaria,,6.0,15724.0
Peugeot,3008,2024.0,1.6 Gt-line Thp Pack Tiptronic,,Nafta,5.0,Automática,1.6,SUV,1800,Peugeot 3008 1.6 Gt-line Thp Pack Tiptronic,49000.0,U$S,particular,,0.0,1800.0
Peugeot,3008,2018.0,2.0 Gt-line Hdi Tiptronic,Azul,Diésel,5.0,Automática,2.0,SUV,103400,Peugeot 3008 2.0 Gt-line Hdi Tiptronic,34736.84,U$S,tienda,,6.0,17233.0
Peugeot,3008,2021.0,2.0 Gt-line Hdi Tiptronic,Gris,Diésel,5.0,Automática,2.0,SUV,41000,Peugeot 3008 2.0 Gt-line Hdi Tiptronic,35900.0,U$S,particular,,3.0,13666.0
Peugeot,3008,2018.0,2.0 Gt-line Hdi Tiptronic,Azul,Diésel,5.0,Automática,2.0,SUV,103400,Peugeot 3008 2.0 Gt-line Hdi Tiptronic,34736.84,U$S,tienda,,6.0,17233.0
Peugeot,3008,2018.0,2.0 Gt-line Hdi Tiptronic,,Diésel,5.0,Automática,2.0,SUV,115600,Peugeot 3008 2.0 Gt-line Hdi Tiptronic,29000.0,U$S,concesionaria,,6.0,19266.0
Peugeot,3008,2018.0,GT Line 2.0 HDI Triptonic,Azul,Diésel,5.0,Automática secuencial,2.0,SUV,144716,Peugeot 3008 GT Line 2.0 HDI Triptonic,28947.37,U$S,concesionaria,,6.0,24119.0
Peugeot,3008,2020.0,1.6 Gt-line Thp Tiptronic,,Nafta,5.0,Automática,1.6,SUV,11000,Peugeot 3008 1.6 Gt-line Thp Tiptronic,33000.0,U$S,particular,,4.0,2750.0
Peugeot,3008,2020.0,2.0 Gt-line Hdi Tiptronic,,Diésel,5.0,Automática,2.0,SUV,60000,Peugeot 3008 2.0 Gt-line Hdi Tiptronic,32900.0,U$S,concesionaria,,4.0,15000.0
Peugeot,3008,2017.0,1.6 Gt-line Thp Tiptronic,,Nafta,5.0,Automática,1.6,SUV,78300,Peugeot 3008 1.6 Gt-line Thp Tiptronic,26900.0,U$S,particular,,7.0,11185.0
Peugeot,3008,2017.0,1.6 Gt-line Thp Tiptronic,Blanco,Nafta,5.0,Automática,1.6,SUV,79477,Peugeot 3008 1.6 Gt-line Thp Tiptronic,29000.0,U$S,tienda,,7.0,11353.0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,Azul,Nafta,5.0,Automática,1.6,SUV,0,Peugeot 3008 1.6 Gt-line Thp Pack Tiptronic,50526.32,U$S,tienda,,1.0,0.0
Peugeot,3008,2018.0,1.6 ALLURE TIPTRONIC L17,Marrón,Nafta,5.0,Automática,TURBOALIMENTADO,SUV,64000,Peugeot 3008 1.6 ALLURE TIPTRONIC L17,29473.68,U$S,concesionaria,,6.0,10666.0
Peugeot,3008,2018.0,2.0 Gt-line Hdi Tiptronic,,Diésel,5.0,Automática,2.0,SUV,162000,Peugeot 3008 2.0 Gt-line Hdi Tiptronic,22000.0,U$S,particular,,6.0,27000.0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,Rojo,Nafta,5.0,Automática,1.6,SUV,6000,Peugeot 3008 1.6 Gt-line Thp Pack Tiptronic,42500.0,U$S,tienda,,1.0,6000.0
Peugeot,3008,2018.0,1.6 Gt-line Thp Tiptronic,,Nafta,5.0,Automática,1.6,SUV,109000,Peugeot 3008 1.6 Gt-line Thp Tiptronic,25900.0,U$S,particular,,6.0,18166.0
Peugeot,3008,2021.0,1.6 Gt-line Thp Tiptronic,Plateado,Nafta,5.0,Automática,1.6,SUV,40000,Peugeot 3008 1.6 Gt-line Thp Tiptronic,38000.0,U$S,particular,Sí,3.0,13333.0
Peugeot,3008,2020.0,1.6 Gt-line Thp Tiptronic,,Nafta,5.0,Automática,1.6,SUV,43200,Peugeot 3008 1.6 Gt-line Thp Tiptronic,31500.0,U$S,particular,,4.0,10800.0
Peugeot,3008,2018.0,1.6 Gt-line Thp Tiptronic,,Nafta,5.0,Automática,1.6,SUV,54000,Peugeot 3008 1.6 Gt-line Thp Tiptronic,29500.0,U$S,particular,,6.0,9000.0
Peugeot,3008,2017.0,1.6 Gt-line Thp Tiptronic,,Nafta,5.0,Automática,1.6,SUV,99900,Peugeot 3008 1.6 Gt-line Thp Tiptronic,25499.0,U$S,particular,,7.0,14271.0
Peugeot,3008,2020.0,2.0 Gt-line Hdi Tiptronic,,Diésel,5.0,Automática,2.0,SUV,29700,Peugeot 3008 2.0 Gt-line Hdi Tiptronic,36315.79,U$S,particular,,4.0,7425.0
Peugeot,3008,2020.0,2.0 Gt-line Hdi Tiptronic,Azul,Diésel,5.0,Automática,2.0,SUV,49000,Peugeot 3008 2.0 Gt-line Hdi Tiptronic,38421.05,U$S,particular,Sí,4.0,12250.0
Peugeot,3008,2022.0,HYBRID 4,Gris,Híbrido/Nafta,5.0,Automática secuencial,1.6 PLUG-IN HYBRID VEHICLE,SUV,38500,Peugeot 3008 Hybrid 4  2022 Pocos Kms Como Nueva Mk,68421.05,U$S,tienda,Sí,2.0,19250.0
Peugeot,3008,2024.0,GT PACK,Gris,Nafta,5.0,Automática,1.6 THP,SUV,0,Peugeot 3008 Gt Pack Mp ,51263.16,U$S,tienda,,0.0,0.0
Peugeot,3008,2024.0,GT LINE 1.6THP AT,Rojo,Nafta,5.0,Automática secuencial,1.6THP,SUV,0,Peugeot 3008 Gt Line 1.6thp At 0km 2024,54736.84,U$S,concesionaria,,0.0,0.0
Peugeot,3008,2018.0,2.0 Gt-line Hdi Tiptronic,Blanco,Diésel,5.0,Automática,2.0,SUV,79000,Peugeot 3008 2.0 Gt-line Hdi Tiptronic,31000.0,U$S,tienda,,6.0,13166.0
Peugeot,3008,2024.0,1.6 Gt Thp Pack Tiptronic,Blanco,Nafta,5.0,Manual,1.6,SUV,0,Peugeot 3008 Gt Pack ,60526.32,U$S,tienda,Sí,0.0,0.0
Peugeot,3008,2024.0,GT PACK THP 1.6 TURBO,Rojo,Nafta,5.0,Automática,1.6 THP TURBO,SUV,0,Peugeot 3008 Gt Pack Thp 1.6 2024,60624.0,U$S,tienda,Sí,0.0,0.0
Peugeot,3008,2024.0,GT PACK THP 1.6,Gris,Nafta,5.0,Automática,1.6 THP TURBO,SUV,0,Peugeot 3008 Gt Pack Thp 1.6 2024,60624.0,U$S,tienda,Sí,0.0,0.0
Peugeot,3008,2024.0,GT PACK AT,Blanco,Nafta,5.0,Automática secuencial,3008 GT Pack AM23.5,SUV,0,Peugeor 3008 Gt Pack Am24 ,63450.95,U$S,tienda,Sí,0.0,0.0
Peugeot,3008,2024.0,GT PACK THP 1.6 TURBO,Gris,Nafta,5.0,Automática,THP 1.6 TURBO,SUV,0,Peugeot 3008 Gt Pack Thp Turbo ,60624.0,U$S,tienda,Sí,0.0,0.0
Peugeot,3008,2024.0,3008 Gt Pack Am23.5 Ultima Unidad (p),Blanco,Nafta,5.0,Automática,3008 Gt Pack Am23.5 Ultima Unidad (p),SUV,0,3008 Gt Pack Am23.5 Ultima Unidad (p),63450.95,U$S,tienda,Sí,0.0,0.0
Peugeot,3008,2024.0,1.6 Gt-line Thp Pack Tiptronic,Gris,Nafta,5.0,Automática,1.6,SUV,3000,Peugeot 3008 1.6 Gt-line Thp Pack Tiptronic,49000.0,U$S,particular,,0.0,3000.0
Peugeot,3008,2024.0,GT PACK THP TIPTRONIC,Blanco,Nafta,5.0,Automática,1.6,SUV,0,Peugeot 3008 Gt Pack Thp Tiptronic ,57368.42,U$S,tienda,No,0.0,0.0
Peugeot,3008,2024.0,GT PACK THP TIPTRONIC,Blanco,Nafta,5.0,Automática secuencial,1.6 NAFTA THP,SUV,0,Peugeot 3008  Gt Pack Thp Tiptronic Mc,51578.95,U$S,tienda,Sí,0.0,0.0
Peugeot,3008,2022.0,Gt Pack Hybrid4,Gris,Híbrido/Nafta,5.0,Automática,,SUV,28000,Peugeot 3008 Gt Pack Hybrid 2022 Smart Garage,56000.0,U$S,particular,Sí,2.0,14000.0
Peugeot,3008,2024.0,"ALLURE PACK AM23,5",Gris,Nafta,5.0,Automática,1.6 Cilindrada 1.598 cm3,SUV,0,Peugeot Professional - 3008 Allure - Ultima Unidad!!!,59684.21,U$S,tienda,Sí,0.0,0.0
Peugeot,3008,2021.0,2.0 HDI GT Pack Tiptronic,Gris,Diésel,5.0,Automática,2.0,SUV,52000,Peugeot 3008 2.0 HDI GT Pack Tiptronic,37000.0,U$S,particular,Sí,3.0,17333.0
Peugeot,3008,2024.0,1.6 Gt-line Thp Pack Tiptronic,Gris,Nafta,5.0,Automática,1.6,SUV,3500,Peugeot 3008 1.6 Gt-line Thp Pack Tiptronic,52631.58,U$S,particular,,0.0,3500.0
Peugeot,3008,2022.0,1.6 Hybrid 4,Azul,Híbrido,5.0,Automática,1.6,SUV,19000,Peugeot 3008 1.6 Hybrid 4 // 4630000,59900.0,U$S,concesionaria,,2.0,9500.0
Peugeot,3008,2024.0,GT Pack,Gris,Nafta,5.0,Automática secuencial,1598cc,SUV,0,Peugeot 3008 Gt Pack Ls,54000.0,U$S,tienda,Sí,0.0,0.0
Peugeot,3008,2019.0,2.0 Gt-line Hdi Tiptronic,Blanco,Eléctrico,5.0,Automática,2.0,SUV,145000,Peugeot 3008 2.0 Gt-line Hdi Tiptronic,29473.68,U$S,concesionaria,,5.0,29000.0
Peugeot,3008,2021.0,2.0 Gt-line Hdi Tiptronic,Blanco,Eléctrico,5.0,Automática,2.0,SUV,145003,Peugeot 3008 2.0 Gt-line Hdi Tiptronic,29473.68,U$S,concesionaria,,3.0,48334.0
Peugeot,3008,2019.0,2.0 Gt-line Hdi Tiptronic,Blanco,Eléctrico,5.0,Automática,2.0,SUV,145001,Peugeot 3008 2.0 Gt-line Hdi Tiptronic,30526.31,U$S,concesionaria,,5.0,29000.0
Peugeot,3008,2019.0,2.0 Gt-line Hdi Tiptronic,Blanco,Eléctrico,5.0,Automática,2.0,SUV,145000,Peugeot 3008 2.0 Gt-line Hdi Tiptronic,29473.68,U$S,concesionaria,,5.0,29000.0
Peugeot,3008,2019.0,2.0 Gt-line Hdi Tiptronic,Blanco,Eléctrico,5.0,Automática,2.0,SUV,145002,Peugeot 3008 2.0 Gt-line Hdi Tiptronic,28000.0,U$S,concesionaria,,5.0,29000.0
Peugeot,3008,2019.0,2.0 Gt-line Hdi Tiptronic,Blanco,Eléctrico,5.0,Automática,2.0,SUV,145001,Peugeot 3008 2.0 Gt-line Hdi Tiptronic,28000.0,U$S,concesionaria,,5.0,29000.0
Peugeot,3008,2021.0,2.0 Gt-line Hdi Pack Tiptronic,Gris,Diésel,5.0,Automática,2,SUV,43000,Peugeot 3008 2.0 Gt-line Hdi Pack Tiptronic,42094.73,U$S,concesionaria,No,3.0,14333.0
Peugeot,3008,2018.0,1.6 Gt-line Thp Tiptronic,Blanco,Nafta,5.0,Automática,1.6,SUV,99000,Peugeot 3008 1.6 Gt-line Thp Tiptronic,29500.0,U$S,concesionaria,Sí,6.0,16500.0
Peugeot,3008,2020.0,2.0 Gt-line Hdi Tiptronic,,Diésel,5.0,Automática,2.0,SUV,75000,Peugeot 3008 2.0 Gt-line Hdi Tiptronic,40526.32,U$S,concesionaria,,4.0,18750.0
Peugeot,3008,2018.0,2.0 Feline Hdi 163cv,Marrón,Nafta,5.0,Automática,2,SUV,73800,Peugeot 3008 2.0 Feline Hdi 163cv,31473.68,U$S,concesionaria,No,6.0,12300.0
Peugeot,3008,2018.0,1.6 Gt-line Thp Tiptronic,Rojo,Nafta,5.0,Automática,1.6,SUV,77849,Peugeot 3008 1.6 Gt-line Thp Tiptronic,32526.32,U$S,concesionaria,,6.0,12974.0
Peugeot,3008,2018.0,1.6 Gt-line Thp Tiptronic,Blanco,Nafta,5.0,Automática,1.6,SUV,97000,Peugeot 3008 1.6 Gt-line Thp Tiptronic,29500.0,U$S,concesionaria,,6.0,16166.0
Peugeot,3008,2018.0,1.6 Gt-line Thp Tiptronic,Marrón,Nafta,5.0,Automática,1.6,SUV,88000,Peugeot 3008 1.6 Gt-line Thp Tiptronic,26210.53,U$S,concesionaria,,6.0,14666.0
Peugeot,3008,2019.0,2.0 Gt-line Hdi Tiptronic,Gris,Diésel,5.0,Automática,2.0,SUV,70000,Peugeot 3008 2.0 Gt-line Hdi Tiptronic,33900.0,U$S,concesionaria,,5.0,14000.0
Peugeot,3008,2019.0,2.0 Gt-line Hdi Tiptronic,Gris,Diésel,5.0,Automática,2.0,SUV,72600,Peugeot 3008 2.0 Gt-line Hdi Tiptronic,33000.0,U$S,concesionaria,,5.0,14520.0
Peugeot,3008,2023.0,1.6 Gt-line Thp Tiptronic,Blanco,Nafta,5.0,Automática,1.6,SUV,0,Peugeot 3008 1.6 Gt-line Thp Tiptronic,51900.0,U$S,concesionaria,,1.0,0.0
Peugeot,3008,2022.0,1.6 Gt-line Thp Pack Tiptronic,Blanco,Nafta,5.0,Automática,1.6,SUV,0,Peugeot 3008 1.6 Gt-line Thp Pack Tiptronic,60624.0,U$S,tienda,Sí,2.0,0.0
Peugeot,3008,2018.0,1.6 Gt-line Thp Tiptronic,Azul,Nafta,5.0,Automática,1.6,SUV,94349,Peugeot 3008 1.6 Gt-line Thp Tiptronic,31473.68,U$S,concesionaria,,6.0,15724.0
Peugeot,3008,2018.0,2.0 Gt-line Hdi Tiptronic,Rojo,Diésel,5.0,Automática,2.0,SUV,98000,Peugeot 3008 2.0 Gt-line Hdi Tiptronic,24900.0,U$S,concesionaria,,6.0,16333.0
Peugeot,3008,2022.0,2.0 Gt-line Hdi Pack Tiptronic,Gris,Diésel,5.0,Automática,2.0,SUV,0,Peugeot 3008 2.0 Gt-line Hdi Pack Tiptronic,60624.0,U$S,tienda,,2.0,0.0
Peugeot,3008,2022.0,2.0 Gt-line Hdi Pack Tiptronic,Gris,Diésel,5.0,Automática,2.0,SUV,0,Peugeot 3008 2.0 Gt-line Hdi Pack Tiptronic,60624.0,U$S,tienda,,2.0,0.0
Peugeot,3008,2022.0,GT Pack 1.6 THP,Plateado,Nafta,5.0,Automática secuencial,1.6 THP,SUV,0,Peugeot 3008 GT Pack 1.6 THP,60624.0,U$S,tienda,,2.0,0.0
Peugeot,3008,2024.0,1.6 Gt-line Thp Pack Tiptronic,Blanco,Nafta,5.0,Automática,1.6,SUV,0,Peugeot 3008 1.6 Gt-line Thp Pack Tiptronic,62105.26,U$S,concesionaria,No,0.0,0.0
Peugeot,3008,2022.0,1.6 Gt-line Thp Pack Tiptronic,Blanco,Nafta,5.0,Automática,1.6,SUV,19900,Peugeot 3008 1.6 Gt-line Thp Pack Tiptronic,39900.0,U$S,concesionaria,,2.0,9950.0
Peugeot,3008,2020.0,1.6 Gt-line Thp,Azul,Nafta,5.0,Automática,1.6,SUV,90500,Peugeot 3008 1.6 Gt-line Thp,30526.32,U$S,concesionaria,Sí,4.0,22625.0
Peugeot,3008,2019.0,2.0 Feline Hdi 163cv,Rojo,Nafta,5.0,Automática,2,SUV,86873,Peugeot 3008 2.0 Feline Hdi 163cv,36842.11,U$S,concesionaria,No,5.0,17374.0
Peugeot,3008,2018.0,1.6 Allure Thp Tiptronic,Gris,Nafta,5.0,Automática,1.6,SUV,60711,Peugeot 3008 1.6 Allure Thp Tiptronic,29473.68,U$S,concesionaria,No,6.0,10118.0
Peugeot,3008,2018.0,1.6 Gt-line Thp Tiptronic,Rojo,Nafta,5.0,Automática,1.6,SUV,138000,Peugeot 3008 1.6 Gt-line Thp Tiptronic,26900.0,U$S,concesionaria,,6.0,23000.0
Peugeot,3008,2018.0,2.0 Gt-line Hdi Tiptronic,Naranja,Diésel,5.0,Automática,2.0,SUV,130000,Peugeot 3008 2.0 Gt-line Hdi Tiptronic,28500.0,U$S,concesionaria,,6.0,21666.0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,,Nafta,5.0,Automática,1.6,SUV,20500,Peugeot 3008 1.6 Gt-line Thp Pack Tiptronic,50000.0,U$S,concesionaria,,1.0,20500.0
Peugeot,3008,2021.0,2.0 Gt-line Hdi Tiptronic,Plateado,Diésel,5.0,Automática,2.0,SUV,62000,Peugeot 3008 2.0 Gt-line Hdi Tiptronic,48294.74,U$S,concesionaria,,3.0,20666.0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,Gris,Nafta,5.0,Automática,1.6,SUV,0,Peugeot 3008 1.6 Gt-line Thp Pack Tiptronic,60624.0,U$S,tienda,,1.0,0.0
Peugeot,3008,2021.0,2.0 Gt-line Hdi Tiptronic,Azul,Diésel,5.0,Automática,2.0,SUV,59000,Peugeot 3008 2.0 Gt-line Hdi Tiptronic,33500.0,U$S,concesionaria,,3.0,19666.0
Peugeot,3008,2019.0,1.6 Gt-line Thp Tiptronic,Blanco,Nafta,5.0,Automática,1.6,SUV,113000,Peugeot 3008 1.6 Gt-line Thp Tiptronic,27999.0,U$S,concesionaria,,5.0,22600.0
Peugeot,3008,2024.0,1.6 Gt-line Thp Tiptronic,,Nafta,5.0,Automática,1.6,SUV,0,Peugeot 3008 1.6 Gt-line Thp Tiptronic,55000.0,U$S,concesionaria,,0.0,0.0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,Blanco,Nafta,5.0,Automática,1.6,SUV,0,Peugeot 3008 1.6 Gt-line Thp Pack Tiptronic,46000.0,U$S,concesionaria,,1.0,1111.0
Peugeot,3008,2018.0,1.6 Gt-line Thp Tiptronic,Rojo,Nafta,5.0,Automática,1.6,SUV,35000,Peugeot 3008 1.6 Gt-line Thp Tiptronic,29500.0,U$S,concesionaria,,6.0,5833.0
Peugeot,3008,2022.0,1.6 Gt-line Thp Pack Tiptronic,Gris,Nafta,5.0,Automática,1.6,SUV,10000,Peugeot 3008 1.6 Gt-line Thp Pack Tiptronic,41950.0,U$S,concesionaria,,2.0,5000.0
Peugeot,3008,2019.0,1.6 Gt-line Thp Tiptronic,,Nafta,5.0,Automática,1.6,SUV,70000,Peugeot 3008 1.6 Gt-line Thp Tiptronic,32000.0,U$S,concesionaria,,5.0,14000.0
Peugeot,3008,2018.0,2.0 Gt-line Hdi Tiptronic,Blanco,Diésel,5.0,Automática,2.0,SUV,42000,Peugeot 3008 2.0 Gt-line Hdi Tiptronic,34000.0,U$S,particular,,6.0,7000.0
Peugeot,3008,2018.0,1.6 Gt-line Thp Tiptronic,Gris,Nafta,5.0,Automática,1.6,SUV,50000,Peugeot 3008 1.6 Gt-line Thp Tiptronic,28000.0,U$S,particular,,6.0,8333.0
Peugeot,3008,2019.0,2.0 Gt-line Hdi Tiptronic,Azul,Diésel,5.0,Automática,2.0,SUV,34900,Peugeot 3008 2.0 Gt-line Hdi Tiptronic,36900.0,U$S,particular,,5.0,6980.0
Peugeot,3008,2024.0,GT PACK THP TIP.,Gris,Nafta,5.0,Automática,THP,SUV,0,Peugeot 3008 Gt Pack Thp Tip. 0km 2024,59684.21,U$S,concesionaria,Sí,0.0,0.0
Peugeot,3008,2024.0,Gt-pack Nafta,Azul,Nafta,5.0,Automática,2.0,SUV,0,Peugeot 3008 Gt-pack Nafta,49463.17,U$S,tienda,,0.0,0.0
Peugeot,3008,2021.0,1.6 Gt-line Thp Tiptronic,,Nafta,5.0,Automática,1.6,SUV,48000,Peugeot 3008 1.6 Gt-line Thp Tiptronic,41500.0,U$S,concesionaria,,3.0,16000.0
Peugeot,3008,2019.0,2.0 Gt-line Hdi Tiptronic,Gris,Diésel,5.0,Automática,2.0,SUV,120000,Peugeot 3008 2.0 Gt-line Hdi Tiptronic,127486.43,U$S,concesionaria,,5.0,24000.0
Peugeot,3008,2024.0,Gt,Gris,Nafta,5.0,Automática secuencial,1.6 T,SUV,1500,Peugeot 3008 Gt 2024,48900.0,U$S,concesionaria,,0.0,1500.0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,,Nafta,5.0,Automática,1.6,SUV,0,Peugeot 3008 1.6 Gt-line Thp Pack Tiptronic,51900.0,U$S,concesionaria,,1.0,0.0
Peugeot,3008,2019.0,1.6 Gt-line Thp Tiptronic,Azul,Nafta,5.0,Automática,1.6,SUV,75000,Peugeot 3008 1.6 Gt-line Thp Tiptronic,34736.84,U$S,concesionaria,,5.0,15000.0
Peugeot,3008,2018.0,1.6 ALLURE TIPTRONIC L17,Verde,Nafta,5.0,Automática,TURBOALIMENTADO,SUV,80300,Peugeot 3008 1.6 ALLURE TIPTRONIC L17,28421.05,U$S,tienda,,6.0,13383.0
Peugeot,3008,2018.0,1.6 Gt-line Thp Tiptronic,Blanco,Nafta,5.0,Automática,1.6,SUV,88000,Peugeot 3008 1.6 Gt-line Thp Tiptronic,30526.32,U$S,concesionaria,,6.0,14666.0
Peugeot,3008,2019.0,1.6 Gt-line Thp Tiptronic,Blanco,Nafta,5.0,Automática,1.6,SUV,78263,Peugeot 3008 1.6 Gt-line Thp Tiptronic,32000.0,U$S,concesionaria,Sí,5.0,15652.0
Peugeot,3008,2019.0,1.6 Gt-line Thp Tiptronic,Blanco,Nafta,5.0,Automática,1.6,SUV,78263,Peugeot 3008 1.6 Gt-line Thp Tiptronic,32000.0,U$S,concesionaria,Sí,5.0,15652.0
Peugeot,3008,2018.0,2.0 Gt-line Hdi Tiptronic,Rojo,Diésel,5.0,Automática,2.0,SUV,63800,Peugeot 3008 2.0 Gt-line Hdi Tiptronic,33000.0,U$S,concesionaria,,6.0,10633.0
Peugeot,3008,2022.0,2.0 Gt-line Hdi Pack Tiptronic,Azul,Diésel,5.0,Automática,2.0,SUV,0,Peugeot 3008 2.0 Gt-line Hdi Pack Tiptronic,49463.16,U$S,tienda,,2.0,0.0
Peugeot,3008,2019.0,2.0 Gt-line Hdi Tiptronic,Rojo,Diésel,5.0,Automática,2.0,SUV,59000,Peugeot 3008 2.0 Gt-line Hdi Tiptronic,29100.0,U$S,concesionaria,,5.0,11800.0
Peugeot,3008,2018.0,1.6 Gt-line Thp Tiptronic,Azul,Nafta,5.0,Automática,1.6,SUV,110000,Peugeot 3008 1.6 Gt-line Thp Tiptronic,23900.0,U$S,concesionaria,,6.0,18333.0
Peugeot,3008,2024.0,1.6 Gt-line Thp Pack Tiptronic,Gris,Nafta,5.0,Automática,1.6,SUV,0,Peugeot 3008 1.6 Gt-line Thp Pack Tiptronic,55789.47,U$S,concesionaria,,0.0,0.0
Peugeot,3008,2023.0,1.6 Gt-line Thp Tiptronic,,Nafta,5.0,Automática,1.6,SUV,1500,Peugeot 3008 1.6 Gt-line Thp Tiptronic,54900.0,U$S,concesionaria,,1.0,1500.0
Peugeot,3008,2019.0,2.0 Gt-line Hdi Tiptronic,Gris,Diésel,5.0,Automática,2.0,SUV,80000,Peugeot 3008 2.0 Gt-line Hdi Tiptronic,27900.0,U$S,concesionaria,,5.0,16000.0
Peugeot,3008,2018.0,1.6 Gt-line Thp Tiptronic,,Nafta,5.0,Automática,1.6,SUV,44000,Peugeot 3008 1.6 Gt-line Thp Tiptronic,34736.84,U$S,concesionaria,,6.0,7333.0
Peugeot,3008,2018.0,1.6 Gt-line Thp Tiptronic,,Nafta,5.0,Automática,1.6,SUV,98000,Peugeot 3008 1.6 Gt-line Thp Tiptronic,28800.0,U$S,concesionaria,,6.0,16333.0
Peugeot,3008,2019.0,1.6 Gt-line Thp Tiptronic,,Nafta,5.0,Automática,1.6,SUV,83000,Peugeot 3008 1.6 Gt-line Thp Tiptronic,29000.0,U$S,concesionaria,,5.0,16600.0
Peugeot,3008,2021.0,1.6 Gt-line Thp Tiptronic,,Nafta,5.0,Automática,1.6,SUV,22564,Peugeot 3008 1.6 Gt-line Thp Tiptronic,34000.0,U$S,concesionaria,,3.0,7521.0
Peugeot,3008,2021.0,1.6 Gt-line Thp Tiptronic,,Nafta,5.0,Automática,1.6,SUV,46000,Peugeot 3008 1.6 Gt-line Thp Tiptronic,41052.63,U$S,concesionaria,,3.0,15333.0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,Gris,Nafta,5.0,Automática,1.6,SUV,0,Peugeot 3008 1.6 Gt-line Thp Pack Tiptronic,46000.0,U$S,concesionaria,,1.0,1111.0
Peugeot,3008,2019.0,2.0 Gt-line Hdi Tiptronic,Rojo,Diésel,5.0,Automática,2.0,SUV,58100,Peugeot 3008 2.0 Gt-line Hdi Tiptronic,31052.63,U$S,concesionaria,,5.0,11620.0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,,Nafta,5.0,Automática,1.6,SUV,0,Peugeot 3008 1.6 Gt-line Thp Pack Tiptronic,52621.05,U$S,concesionaria,,1.0,0.0
Peugeot,3008,2018.0,2.0 Gt-line Hdi Tiptronic,,Diésel,5.0,Automática,2.0,SUV,116000,Peugeot 3008 2.0 Gt-line Hdi Tiptronic,29900.0,U$S,concesionaria,,6.0,19333.0
Peugeot,3008,2018.0,2.0 Gt-line Hdi Tiptronic,Azul,Diésel,5.0,Automática,2.0,SUV,98000,Peugeot 3008 2.0 Gt-line Hdi Tiptronic,28000.0,U$S,concesionaria,,6.0,16333.0
Peugeot,3008,2021.0,1.6 Gt-line Thp Tiptronic,,Nafta,5.0,Automática,1.6,SUV,20682,Peugeot 3008 1.6 Gt-line Thp Tiptronic,41578.95,U$S,concesionaria,,3.0,6894.0
Peugeot,3008,2018.0,1.6 Gt-line Thp Tiptronic,,Nafta,5.0,Automática,1.6,SUV,79000,Peugeot 3008 1.6 Gt-line Thp Tiptronic,31052.63,U$S,concesionaria,,6.0,13166.0
Peugeot,3008,2019.0,2.0 Gt-line Hdi Tiptronic,,Diésel,5.0,Automática,2.0,SUV,59000,Peugeot 3008 2.0 Gt-line Hdi Tiptronic,33500.0,U$S,particular,,5.0,11800.0
Peugeot,3008,2024.0,1.6 Gt-line Thp Pack Tiptronic,Blanco,Nafta,5.0,Automática,1.6,SUV,600,"Peugeot 3008 1.6 Gt Pack Tiptronic Okm 2024, En Stock",54000.0,U$S,concesionaria,No,0.0,600.0
Peugeot,3008,2024.0,1.6 Gt-line Thp Pack Tiptronic,Gris,Nafta,5.0,Automática,1.6,SUV,0,Peugeot 3008 1.6 Gt-line Thp Pack Tiptronic,58947.37,U$S,tienda,Sí,0.0,0.0
Peugeot,3008,2024.0,1.6 Gt-line Thp Pack Tiptronic,Blanco,Diésel,5.0,Automática,2,SUV,502,Peugeot 3008 1.6 Gt Pack Tiptronic Okm 2024,54000.0,U$S,concesionaria,No,0.0,502.0
Peugeot,3008,2022.0,1.6 Gt-line Thp Pack Tiptronic,Gris,Diésel,5.0,Automática,1.6,SUV,59000,Peugeot 3008 1.6 Gt-line Thp Pack Tiptronic,43000.0,U$S,concesionaria,,2.0,29500.0
Peugeot,3008,2020.0,2.0 Gt-line Hdi Tiptronic,Blanco,Diésel,5.0,Automática,2.0,SUV,18000,Peugeot 3008 2.0 Gt-line Hdi Tiptronic,39473.68,U$S,concesionaria,,4.0,4500.0
